"Type","Date","Set Time","Title","Amount","Currency","Exchange Rate","Category Group Name","Category","Account","Notes","Labels","Status"
"Expense","2023-07-30 00:47:35","00:47","Beer","-5.50","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2023-07-30 00:43:19","00:43","Beer","-27.50","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2023-07-29 22:33:44","22:33","Beer","-5.50","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2023-07-29 18:05:21","18:05","Kiosk","-0.80","EUR","1.0000000000","Household","Grocery","Wallet","water ","","None"
"Expense","2023-07-29 18:05:15","18:05","Beach","-7.50","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2023-07-28 11:45:05","11:45","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-07-27 21:26:31","21:26","Steam","-59.99","EUR","1.0000000000","Entertainment","Games","Savings","baldurs gate 3","","None"
"Expense","2023-07-27 16:20:57","16:20","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-07-25 17:04:05","17:04","Food","-22.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-07-25 12:55:47","12:55","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-07-25 12:55:39","12:55","Fuel","-25.00","EUR","1.0000000000","Car","Fuel","Wallet","","","None"
"Expense","2023-07-24 14:17:47","14:17","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-07-21 23:15:19","23:15","Snack","-7.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2023-07-20 23:29:15","23:29","Skroutz","-183.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2023-07-20 12:31:05","12:31","Kiosk","-22.40","EUR","1.0000000000","Household","Grocery","Savings","sunscreen and butter","","None"
"Expense","2023-07-20 12:29:40","12:29","Coffee","-10.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2023-07-19 12:30:47","12:30","Fuel","-20.00","EUR","1.0000000000","Car","Fuel","Wallet","","","None"
"Expense","2023-07-13 13:31:19","13:31","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2023-07-11 18:05:41","18:05","Coffee","-3.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-07-11 18:05:21","18:05","Shoes","-118.00","EUR","1.0000000000","Household","Clothing","Savings","","","None"
"Expense","2023-07-11 12:10:39","12:10","Coffee","-7.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2023-07-11 09:27:54","09:27","MOT","-35.00","EUR","1.0000000000","Car","Maintenance","Wallet","","","None"
"Expense","2023-07-10 11:22:52","11:22","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-07-08 12:19:39","12:19","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2023-07-07 20:10:08","20:10","Coffee","-5.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2023-07-07 12:09:23","12:09","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-07-05 23:00:03","23:00","Google Colab","-10.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-07-03 13:53:48","13:53","Phone accessories","-28.21","EUR","1.0000000000","Entertainment","Shopping","Savings","For poco f5","","None"
"Expense","2023-07-03 13:53:14","13:53","Phone","-411.00","EUR","1.0000000000","Entertainment","Shopping","Savings","Poco f5","","None"
"Expense","2023-07-01 18:00:05","18:00","Kambourides","-5.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2023-07-01 17:59:57","17:59","Coffee","-8.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-30 12:07:38","12:07","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2023-06-29 12:07:47","12:07","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2023-06-27 19:58:22","19:58","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Transfer","2023-06-26 21:01:02","21:01","Revolut","-5.00","EUR","1.0000000000","(Transfer)","(Transfer)","Wallet","","","None"
"Transfer","2023-06-26 21:01:02","21:01","Revolut","5.00","EUR","1.0000000000","(Transfer)","(Transfer)","Savings","","","None"
"Expense","2023-06-26 21:00:19","21:00","Drinks","-5.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2023-06-26 21:00:05","21:00","Coffee and snack","-5.45","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-26 15:47:56","15:47","Coffee","-5.10","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-26 12:25:09","12:25","Coffee","-2.20","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-25 11:27:35","11:27","Groceries","-3.10","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2023-06-25 11:27:19","11:27","Coffee","-5.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-23 12:12:44","12:12","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Income","2023-06-22 15:05:50","15:05","Gift","100.00","EUR","1.0000000000","Others","Others","Wallet","Troodia & Sosthenis","","None"
"Income","2023-06-22 15:05:36","15:05","Gift","500.00","EUR","1.0000000000","Others","Others","Wallet","Giota","","None"
"Expense","2023-06-22 15:05:22","15:05","Coffee","-8.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-21 23:01:10","23:01","Parking","-3.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2023-06-21 11:25:32","11:25","Food","-5.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-06-21 09:48:23","09:48","Photos for graduation","-18.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2023-06-21 09:48:10","09:48","Coffee","-4.75","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-21 09:48:03","09:48","Parking","-3.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2023-06-20 19:48:40","19:48","Gym","-45.00","EUR","1.0000000000","Others","Others","Wallet","For maria","","None"
"Expense","2023-06-20 10:29:41","10:29","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-19 10:26:12","10:26","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-19 10:03:50","10:03","Parking","-10.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-06-18 11:08:46","11:08","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-17 10:30:23","10:30","Coffee","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-16 15:07:15","15:07","Food","-32.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Income","2023-06-15 18:37:42","18:37","Laptop","270.00","EUR","1.0000000000","Employer","Side Hustle","Savings","Hp probook g2","","None"
"Expense","2023-06-13 21:49:53","21:49","Diablo 4","-70.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2023-06-13 21:49:33","21:49","Electroline","-60.00","EUR","1.0000000000","Entertainment","Shopping","Savings","Router","","None"
"Expense","2023-06-12 13:25:21","13:25","Udemy","-18.00","EUR","1.0000000000","Household","School","Savings","Ruby on rails","","None"
"Expense","2023-06-11 23:41:26","23:41","Snack","-3.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-06-11 11:27:22","11:27","Coffee","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-09 11:27:29","11:27","Snack","-1.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-06-09 11:26:31","11:26","Coffee","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Income","2023-06-08 14:00:57","14:00","Goverment","520.20","EUR","1.0000000000","Others","Others","Savings","Amina tou 2018","","None"
"Expense","2023-06-08 14:00:37","14:00","Coffee","-4.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-08 11:22:31","11:22","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-07 11:22:38","11:22","Coffee","-2.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-06 16:46:43","16:46","Coffee","-2.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-06 13:18:54","13:18","Steam","-16.79","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2023-06-06 13:18:34","13:18","Cyta","-46.20","EUR","1.0000000000","Utilities","Mobile","Savings","","","None"
"Expense","2023-06-05 23:00:03","23:00","Google Colab","-10.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-06-04 13:19:09","13:19","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-03 22:28:27","22:28","Aliexpress","-51.40","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2023-06-03 22:27:16","22:27","Skroutz","-25.95","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2023-06-02 10:19:14","10:19","Coffee","-4.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-01 14:46:46","14:46","Coffee","-4.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-06-01 14:46:24","14:46","Fuel","-46.03","EUR","1.0000000000","Car","Fuel","Savings","","","None"
"Expense","2023-05-31 18:19:44","18:19","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-31 18:19:36","18:19","Fuel","-20.00","EUR","1.0000000000","Car","Fuel","Wallet","","","None"
"Income","2023-05-30 10:20:03","10:20","Tepak","1564.00","EUR","1.0000000000","Employer","Salary","Savings","May","","None"
"Expense","2023-05-29 18:08:09","18:08","Bakery","-2.50","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2023-05-29 11:06:13","11:06","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-28 11:07:28","11:07","Ice cream","-7.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-05-26 15:39:52","15:39","Gov Exams","-50.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-05-26 15:39:13","15:39","Graduation","-40.00","EUR","1.0000000000","Others","Others","Savings","Teveno","","None"
"Expense","2023-05-26 15:38:25","15:38","Coffee","-4.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-26 15:37:47","15:37","Haircut","-23.00","EUR","1.0000000000","Others","Others","Savings","Hair product and haircut ","","None"
"Expense","2023-05-23 13:34:37","13:34","Steam","-25.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2023-05-23 10:50:45","10:50","Coffee","-4.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-22 10:51:29","10:51","Headphones","-80.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2023-05-22 10:51:05","10:51","Coffee","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-22 10:50:30","10:50","Pharmacy","-20.00","EUR","1.0000000000","Household","Medicines","Savings","","","None"
"Expense","2023-05-22 10:50:12","10:50","Dentist","-80.00","EUR","1.0000000000","Others","Others","Wallet","Σφραγισμα","","None"
"Expense","2023-05-20 17:42:35","17:42","Maria","-45.00","EUR","1.0000000000","Others","Others","Wallet","Gym for maria","","None"
"Income","2023-05-20 17:42:25","17:42","Fytos","50.00","EUR","1.0000000000","Employer","Gift","Wallet","","","None"
"Expense","2023-05-19 14:48:30","14:48","Kiosk","-5.45","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-05-18 15:02:09","15:02","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-18 07:50:04","07:50","Fuel","-50.00","EUR","1.0000000000","Car","Fuel","Wallet","","","None"
"Income","2023-05-18 07:49:39","07:49","Giota","200.00","EUR","1.0000000000","Gift","Gift","Wallet","","","None"
"Income","2023-05-18 07:49:24","07:49","Tzeni","50.00","EUR","1.0000000000","Gift","Gift","Wallet","","","None"
"Expense","2023-05-16 12:50:47","12:50","Coffee","-4.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-15 12:51:07","12:51","Coffee","-5.20","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Income","2023-05-15 01:15:55","01:15","Sosthenis","50.00","EUR","1.0000000000","Employer","Gift","Wallet","","","None"
"Income","2023-05-15 01:15:45","01:15","Fytos","30.00","EUR","1.0000000000","Employer","Gift","Wallet","","","None"
"Expense","2023-05-15 01:15:37","01:15","Pizza","-35.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-05-14 11:56:46","11:56","Beer","-5.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2023-05-14 11:56:37","11:56","Kiosk","-3.25","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-05-14 11:56:07","11:56","Coffee","-3.70","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-12 20:58:06","20:58","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-12 14:23:13","14:23","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-11 20:11:13","20:11","Food","-23.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-05-11 11:14:00","11:14","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-10 10:24:04","10:24","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-08 16:31:25","16:31","Coffee","-2.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-07 14:51:39","14:51","Coffee","-4.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-05 23:00:03","23:00","Google Colab","-10.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-05-05 11:19:39","11:19","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-05-04 13:42:29","13:42","Parking","-10.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-05-04 13:42:24","13:42","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Transfer","2023-05-02 10:09:24","10:09","Cash","-100.00","EUR","1.0000000000","(Transfer)","(Transfer)","Savings","","","None"
"Transfer","2023-05-02 10:09:24","10:09","Cash","100.00","EUR","1.0000000000","(Transfer)","(Transfer)","Wallet","","","None"
"Income","2023-05-02 10:08:53","10:08","Maria","-116.00","EUR","1.0000000000","Others","Others","Savings","Shoes for Maria","","None"
"Expense","2023-05-02 10:08:48","10:08","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-29 02:25:02","02:25","Food","-8.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-04-29 02:24:49","02:24","Fuel","-20.50","EUR","1.0000000000","Car","Fuel","Savings","","","None"
"Expense","2023-04-29 00:38:44","00:38","Drinks","-13.80","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2023-04-28 15:56:05","15:56","Fuel","-20.00","EUR","1.0000000000","Car","Fuel","Wallet","","","None"
"Expense","2023-04-28 13:45:48","13:45","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Income","2023-04-27 13:34:25","13:34","Tepak","1564.00","EUR","1.0000000000","Employer","Salary","Savings","April","","None"
"Expense","2023-04-26 19:40:15","19:40","Dentist","-20.00","EUR","1.0000000000","Others","Others","Savings","Xray (+ katharismos GESY) ","","None"
"Expense","2023-04-25 17:43:49","17:43","Food","-14.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2023-04-25 16:31:39","16:31","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-24 21:58:35","21:58","Food","-9.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2023-04-24 11:37:19","11:37","Skroutz","-64.30","EUR","1.0000000000","Entertainment","Shopping","Savings","3 ssd","","None"
"Expense","2023-04-24 10:45:17","10:45","Coffee","-2.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-23 14:03:43","14:03","Food","-14.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2023-04-23 14:03:32","14:03","Coffee and snack","-7.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-21 13:25:13","13:25","Coffee","-3.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-20 14:32:24","14:32","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-19 15:33:11","15:33","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-17 22:56:23","22:56","Food","-15.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2023-04-17 22:56:13","22:56","Fuel","-20.00","EUR","1.0000000000","Car","Fuel","Wallet","","","None"
"Expense","2023-04-17 02:46:54","02:46","Drinks","-10.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2023-04-14 16:24:27","16:24","Zorbas","-1.55","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-04-14 16:23:57","16:23","Coffee","-3.65","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-11 12:46:49","12:46","Coffee","-4.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-09 13:56:51","13:56","Water","-0.90","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2023-04-07 15:34:35","15:34","Coffee","-3.95","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-07 13:57:32","13:57","Food","-7.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-04-07 13:57:14","13:57","Cinema","-9.00","EUR","1.0000000000","Entertainment","Movies","Wallet","","","None"
"Expense","2023-04-06 15:43:03","15:43","Car wash","-10.50","EUR","1.0000000000","Car","Maintenance","Wallet","","","None"
"Expense","2023-04-06 15:42:56","15:42","Fuel","-50.00","EUR","1.0000000000","Car","Fuel","Wallet","","","None"
"Expense","2023-04-06 15:42:50","15:42","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-05 23:00:03","23:00","Google Colab","-10.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-04-05 15:51:50","15:51","Stephanis","-129.00","EUR","1.0000000000","Entertainment","Shopping","Savings","Sound bar ","","None"
"Expense","2023-04-04 15:52:40","15:52","Coffee","-4.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-03 15:52:59","15:52","Coffee","-2.90","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-02 01:33:30","01:33","Drinks","-10.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2023-04-01 17:19:09","17:19","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-04-01 17:18:59","17:18","Coffee","-10.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2023-03-30 23:17:07","23:17","Ebay","-412.84","EUR","1.0000000000","Entertainment","Shopping","Savings","Drone","","None"
"Expense","2023-03-30 23:16:37","23:16","Cyta","-46.83","EUR","1.0000000000","Utilities","Mobile","Savings","","","None"
"Income","2023-03-30 11:38:02","11:38","Tepak","1564.00","EUR","1.0000000000","Employer","Salary","Savings","March","","None"
"Expense","2023-03-28 11:23:58","11:23","Parking","-10.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-03-28 11:23:53","11:23","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-27 15:10:37","15:10","Aliexpress","-2.22","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2023-03-27 15:10:32","15:10","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-26 22:41:19","22:41","Kiklos","-15.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2023-03-26 22:41:10","22:41","Food","-6.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-03-26 18:48:38","18:48","Food","-2.95","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-03-26 12:08:55","12:08","Coffee","-2.90","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-25 17:46:58","17:46","Zorbas","-12.45","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-03-24 23:01:23","23:01","Beer","-8.00","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2023-03-23 13:23:12","13:23","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-21 18:03:42","18:03","Steam","-16.62","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2023-03-20 11:05:30","11:05","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-19 15:00:36","15:00","Food","-35.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","Antasia","","None"
"Expense","2023-03-19 11:59:11","11:59","Coffee","-4.15","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-17 09:47:04","09:47","Coffee","-12.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-16 22:34:48","22:34","Food","-17.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","Moondogs","","None"
"Income","2023-03-16 12:03:14","12:03","Maria","150.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Income","2023-03-16 12:02:34","12:02","Moondogs","72.50","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-03-16 12:00:28","12:00","Food","-145.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","Moondogs","","None"
"Expense","2023-03-16 11:53:26","11:53","Coffee","-2.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-15 10:50:12","10:50","Coffee","-2.90","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-10 11:40:01","11:40","Coffee","-5.60","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-09 14:50:17","14:50","Skroutz","-187.20","EUR","1.0000000000","Entertainment","Shopping","Savings","Aorpods for maria","","None"
"Expense","2023-03-09 11:32:06","11:32","Coffee","-2.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-08 18:37:35","18:37","Coffee","-2.60","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-08 13:45:08","13:45","Bike maintenance","-30.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-03-07 13:18:55","13:18","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-05 23:00:03","23:00","Google Colab","-10.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2023-03-05 13:48:17","13:48","Coffee","-2.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-03 21:03:54","21:03","Food","-15.95","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-03-03 15:35:13","15:35","Fuel","-64.00","EUR","1.0000000000","Car","Fuel","Wallet","","","None"
"Expense","2023-03-03 11:58:15","11:58","Coffee","-2.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-03-01 12:10:45","12:10","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-02-28 11:20:16","11:20","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-02-25 10:58:27","10:58","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Income","2023-02-24 11:15:37","11:15","Tepak","1564.00","EUR","1.0000000000","Employer","Salary","Savings","February","","None"
"Expense","2023-02-24 00:36:31","00:36","Beer","-10.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2023-02-23 21:23:00","21:23","Food","-7.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2023-02-23 11:03:52","11:03","Coffee and snack","-5.10","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-02-22 21:02:39","21:02","Food","-20.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-02-22 11:04:01","11:04","Coffee and snack","-4.90","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-02-21 11:25:46","11:25","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-02-20 14:06:29","14:06","Steam","-45.49","EUR","1.0000000000","Entertainment","Games","Savings","Mw2","","None"
"Expense","2023-02-19 10:28:02","10:28","Coffee","-5.90","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-02-18 10:30:42","10:30","Coffee","-2.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-02-18 10:29:57","10:29","Cinema","-9.00","EUR","1.0000000000","Entertainment","Movies","Savings","","","None"
"Expense","2023-02-18 10:29:40","10:29","Snack","-4.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-02-18 10:29:04","10:29","Beer","-5.00","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Income","2023-02-17 12:56:04","12:56","Fytos","100.00","EUR","1.0000000000","Employer","Gift","Savings","","","None"
"Expense","2023-02-17 12:55:40","12:55","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-02-14 21:56:51","21:56","Food","-10.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2023-02-14 21:56:36","21:56","Coffee","-6.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2023-02-13 23:12:01","23:12","Steam","-9.99","EUR","1.0000000000","Entertainment","Games","Savings","Spyro","","None"
"Expense","2023-02-13 11:30:34","11:30","Ebay","-146.76","EUR","1.0000000000","Entertainment","Shopping","Savings","Latitude 7280 12.5''","","None"
